,url,price,area,location,latitude,longitude,bedrooms,bathrooms,property_type,parking,laundry,EV_charging,air_conditioning,furnished,smoking,wheelchair_accessible,cats_allowed,dogs_allowed,city,zip_code,state,neighbourhood
0,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-yoga-spin-cross-training/7592598641.html,3166,811,sunnyvale,37.398686,-122.012776,1,1.0,2.0,5,4,1,1,0,0,1,1,1,Sunnyvale,94089,California,None
1,https://sfbay.craigslist.org/sby/apa/d/san-jose-two-laundry-facilities-newly/7592376265.html,1874,410,san jose east,37.319764,-121.823586,0,1.0,2.0,3,1,0,1,0,1,0,1,1,San Jose,95122,California,Meadowfair
2,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-studio-downtown/7592869351.html,2195,550,downtown / civic / van ness,37.7917,-122.4186,0,1.0,2.0,2,2,0,0,0,1,0,1,1,San Francisco,94164,California,Chinatown
3,https://sfbay.craigslist.org/sby/apa/d/mountain-view-weeks-on-us/7591990567.html,3095,947,mountain view,37.3893,-122.0783,2,2.0,2.0,3,4,0,0,0,0,0,1,1,Mountain View,94041,California,None
4,https://sfbay.craigslist.org/eby/apa/d/fremont-top-floor-amazing-view-pets/7592255836.html,2445,357,fremont / union city / newark,37.553993,-122.012696,1,1.0,2.0,1,1,0,0,0,0,1,1,1,Fremont,94536,California,None
5,https://sfbay.craigslist.org/sby/apa/d/san-jose-walk-in-closets-air/7591478900.html,3370,1200,san jose west,37.301983,-121.977405,2,2.0,2.0,1,1,0,1,0,0,1,1,1,San Jose,95117,California,None
6,https://sfbay.craigslist.org/eby/apa/d/hercules-falling-leaves-falling-prices/7592551629.html,2075,503,"hercules, pinole, san pablo, el sob",38.0066,-122.2637,0,1.0,2.0,5,4,1,1,0,0,1,1,1,Hercules,94547,California,None
7,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-la-hacienda-1br-1ba-ready-to/7592261106.html,2295,605,sunnyvale,37.361268,-122.028736,1,1.0,2.0,3,1,0,0,0,0,0,0,0,Sunnyvale,94087,California,None
8,https://sfbay.craigslist.org/sby/apa/d/san-jose-3bed-bed-bed-1ba-single-house/7591185714.html,1800,700,san jose east,37.326537,-121.832417,1,1.0,6.0,5,4,0,0,0,1,1,1,1,San Jose,95122,California,None
9,https://sfbay.craigslist.org/eby/apa/d/oakland-sunny-italianate-victorian/7586267190.html,3725,1945,oakland west,37.810627,-122.30038,2,1.5,2.0,2,4,0,0,0,1,0,0,0,Oakland,94607,California,Lower Bottoms
10,https://sfbay.craigslist.org/nby/apa/d/rohnert-park-renovated-two-bedroom-two/7592188800.html,2499,845,rohnert pk / cotati,38.347,-122.6941,2,2.0,2.0,3,4,0,0,0,1,0,1,1,Rohnert Park,94928,California,None
11,https://sfbay.craigslist.org/sby/apa/d/santa-clara-santa-clara-1br-1ba-apt/7586700042.html,2395,644,santa clara,37.338162,-121.98042,1,1.0,2.0,3,1,0,0,0,1,0,1,1,Santa Clara,95051,California,None
12,https://sfbay.craigslist.org/eby/apa/d/pleasanton-covered-parking-outdoor/7592540475.html,2765,731,dublin / pleasanton / livermore,37.682543,-121.762951,1,1.0,2.0,3,4,0,1,0,0,1,1,1,Livermore,94550,California,None
13,https://sfbay.craigslist.org/nby/apa/d/petaluma-br-25-ba-two-story-townhouse/7592914936.html,2900,1420,petaluma,38.2507,-122.6155,3,2.5,6.0,5,4,0,0,0,1,0,0,0,Petaluma,94954,California,None
14,https://sfbay.craigslist.org/nby/apa/d/petaluma-bedroom-bathroom-available-now/7592895670.html,2344,616,petaluma,38.249516,-122.617796,1,1.0,2.0,3,4,1,1,0,0,0,1,1,Petaluma,94954,California,None
15,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-two-bedroom-apt-parking/7584261043.html,2800,882,sunset / parkside,37.764428,-122.479334,2,1.0,2.0,4,2,0,0,0,0,0,0,0,San Francisco,94122,California,None
16,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-dont-miss-this-one-br-ba-625/7592728255.html,2097,625,santa rosa,38.4432,-122.7547,1,1.0,2.0,3,4,0,1,0,0,0,1,1,Santa Rosa,95401,California,None
17,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-formal-dining-room/7588435957.html,4895,1300,pacific heights,37.795316,-122.4267,2,1.5,2.0,2,2,0,0,0,1,0,1,0,San Francisco,90214,California,Pacific Heights
18,https://sfbay.craigslist.org/nby/apa/d/napa-1b-1b-downtown-napa-pool-view-free/7589401424.html,1995,765,napa county,38.298614,-122.299785,1,1.0,2.0,3,1,0,1,0,0,0,1,1,Napa,94559,California,None
19,https://sfbay.craigslist.org/eby/apa/d/oakland-heart-of-downtown-across-the/7588184574.html,1995,889,oakland downtown,37.8085,-122.2668,0,1.0,2.0,5,2,0,0,0,1,0,1,1,Oakland,94612,California,Financial District
20,https://sfbay.craigslist.org/eby/apa/d/san-leandro-newly-renovated-studio-new/7584722682.html,1450,500,san leandro,37.694297,-122.150245,0,1.0,2.0,2,1,0,0,0,0,0,0,0,San Leandro,94579,California,None
21,https://sfbay.craigslist.org/eby/apa/d/oakland-bedroom-apartment-in-convenient/7592627954.html,2673,804,oakland north / temescal,37.828668,-122.265425,1,1.0,2.0,4,4,1,0,0,0,1,1,1,Oakland,94609,California,Mosswood
22,https://sfbay.craigslist.org/sby/apa/d/san-jose-place-to-remember-lovely/7592577441.html,2900,1121,san jose south,37.251357,-121.900499,3,2.0,2.0,3,1,0,0,0,0,0,0,0,San Jose,95118,California,None
23,https://sfbay.craigslist.org/pen/apa/d/millbrae-affordable-luxury-brand-new/7591325986.html,1631,400,millbrae,37.599719,-122.383321,0,1.0,2.0,1,1,0,0,0,0,1,0,0,Millbrae,94030,California,None
24,https://sfbay.craigslist.org/sby/apa/d/los-gatos-brand-new-adu-in-los-gatos-br/7592217773.html,3200,800,los gatos,37.214544,-121.977668,1,1.0,6.0,2,4,0,1,0,0,0,1,1,Los Gatos,95030,California,None
25,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-flat-for-rent-in-richmond/7585248428.html,3800,1500,inner richmond,37.781977,-122.489168,4,1.5,6.0,2,4,0,0,0,0,0,0,0,San Francisco,94121,California,Seacliff
26,https://sfbay.craigslist.org/sby/apa/d/san-jose-one-month-free-summerwind/7587779164.html,2675,1080,san jose east,37.318337,-121.839717,2,1.0,2.0,3,3,0,1,0,0,0,1,0,San Jose,95122,California,None
27,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-built-in-shelving/7592678268.html,2704,1019,concord / pleasant hill / martinez,37.957477,-122.055385,2,2.0,2.0,4,4,0,1,0,0,0,1,1,Pleasant Hill,94523,California,None
28,https://sfbay.craigslist.org/eby/apa/d/oakland-bedrm-flat-nr-bart-sec8-ok-open/7584593103.html,2995,1500,oakland north / temescal,37.826296,-122.272586,4,1.0,7.0,2,0,0,0,0,0,0,1,0,Oakland,94609,California,Hoover-Foster
29,https://sfbay.craigslist.org/eby/apa/d/fairfield-bedroom-downtown-fairfield/7584259040.html,1750,800,fairfield / vacaville,38.244786,-122.047261,1,1.0,2.0,3,3,0,1,0,0,0,0,0,Fairfield,94533,California,None
30,https://sfbay.craigslist.org/pen/apa/d/san-mateo-outdoor-fire-pit-and-grilling/7592581098.html,2720,563,san mateo,37.543711,-122.28423,1,1.0,2.0,0,4,1,0,0,0,0,1,1,San Mateo,94403,California,None
31,https://sfbay.craigslist.org/pen/apa/d/palo-alto-2x1-apt-with-an-updated/7592259352.html,3495,850,palo alto,37.418,-122.1274,2,1.0,2.0,3,4,0,0,0,0,0,1,1,Palo Alto,94306,California,Ventura
32,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-bedroom-bath-furnished/7592257145.html,3919,727,walnut creek,37.907485,-122.066753,1,1.0,2.0,5,4,0,1,1,0,1,1,1,Walnut Creek,94596,California,None
33,https://sfbay.craigslist.org/eby/apa/d/san-leandro-on-site-management-on-site/7592542969.html,2875,841,san leandro,37.721988,-122.164804,2,2.0,2.0,3,1,0,0,0,0,1,1,1,San Leandro,94577,California,None
34,https://sfbay.craigslist.org/scz/apa/d/santa-cruz-townhome-apartment-at-the/7587810436.html,4175,920,santa cruz,36.975466,-122.054039,2,1.0,2.0,5,4,1,0,0,0,0,1,1,Santa Cruz,95060,California,None
35,https://sfbay.craigslist.org/nby/apa/d/san-rafael-stop-searching-and-start/7590265384.html,2320,588,san rafael,37.9691,-122.5105,1,1.0,2.0,4,2,0,0,0,0,1,1,0,San Rafael,94901,California,None
36,https://sfbay.craigslist.org/pen/apa/d/san-mateo-visit-today-controlled-access/7592196685.html,2650,634,san mateo,37.531865,-122.291795,1,1.0,2.0,1,1,0,1,0,0,1,1,1,San Mateo,94403,California,None
37,https://sfbay.craigslist.org/sby/apa/d/san-jose-1br-1ba-apt-large-walk-through/7583183454.html,2695,925,san jose downtown,37.336132,-121.888026,1,1.0,2.0,5,4,0,0,0,1,0,1,1,San Jose,95113,California,Saint James Square Historic District
38,https://sfbay.craigslist.org/eby/apa/d/san-leandro-great-view-of-san-leandro/7589825788.html,2805,908,san leandro,37.699738,-122.104762,2,2.0,2.0,3,2,0,0,0,1,0,0,0,San Leandro,94578,California,None
39,https://sfbay.craigslist.org/sby/apa/d/mountain-view-great-place-to-live-and/7591602976.html,3316,915,mountain view,37.392285,-122.063358,2,1.0,2.0,3,4,1,1,0,0,0,1,1,Mountain View,94043,California,None
40,https://sfbay.craigslist.org/eby/apa/d/oakland-updated-one-bed-one-bath-for/7588072976.html,2500,628,oakland north / temescal,37.8361,-122.2637,1,1.0,2.0,1,1,0,0,0,0,0,1,0,Oakland,94609,California,Idora Park
41,https://sfbay.craigslist.org/eby/apa/d/alameda-br-ba-alameda-apartment/7584298965.html,2800,1300,alameda,37.765628,-122.243279,2,2.0,2.0,1,4,0,0,1,0,0,0,0,Alameda,94501,California,None
42,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-recently-renovated-home/7587031103.html,4000,1200,sunset / parkside,37.7593,-122.4836,2,1.0,6.0,5,4,0,0,0,0,0,0,0,San Francisco,94122,California,Sunset District
43,https://sfbay.craigslist.org/eby/apa/d/livermore-bedroom-apartments-with/7592632483.html,2379,960,dublin / pleasanton / livermore,37.680527,-121.726117,2,2.0,2.0,3,4,0,1,0,0,0,1,0,Livermore,94550,California,None
44,https://sfbay.craigslist.org/sby/apa/d/san-jose-open-concept-plan-1br-loft/7588218429.html,2695,607,san jose downtown,37.331201,-121.887103,1,1.0,2.0,1,4,0,0,0,1,0,1,1,San Jose,95113,California,SoFA
45,https://sfbay.craigslist.org/eby/apa/d/port-costa-solid-marble-bathroom-vanity/7592542673.html,2500,904,vallejo / benicia,38.068547,-122.2033,2,2.0,2.0,3,4,0,0,0,1,1,1,1,Vallejo,94591,California,Glen Cove
46,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-bed-furnished-apartments/7592647567.html,2690,886,santa rosa,38.413714,-122.711845,1,1.0,2.0,3,4,0,0,0,1,0,0,0,Santa Rosa,95404,California,None
47,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-ny-loft-vibes-remodeled/7588054573.html,2395,455,lower nob hill,37.788469,-122.414548,1,1.0,2.0,2,4,0,0,0,0,0,1,1,San Francisco,94164,California,Lower Nob Hill
48,https://sfbay.craigslist.org/sby/apa/d/santa-clara-take-advantage-of-1000-free/7592366178.html,2200,650,santa clara,37.349533,-121.952029,1,1.0,2.0,3,1,0,0,0,0,0,1,1,Santa Clara,95050,California,None
49,https://sfbay.craigslist.org/sby/apa/d/cupertino-furry-friends-welcome/7592416165.html,2194,600,san jose west,37.30989,-122.030621,1,1.0,2.0,3,1,0,0,0,0,0,1,1,San Jose,95129,California,None
50,https://sfbay.craigslist.org/eby/apa/d/berkeley-life-just-got-better-24hr/7592373164.html,4863,1076,berkeley,37.869116,-122.291751,3,2.0,2.0,5,4,0,0,0,0,1,1,1,Berkeley,94710,California,West Berkeley
51,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-march-free-rent-charming/7592703388.html,3950,1250,west portal / forest hill,37.743686,-122.452983,2,1.0,2.0,2,4,0,0,0,0,0,1,0,San Francisco,94131,California,West Portal
52,https://sfbay.craigslist.org/sby/apa/d/san-jose-newly-built-bedroom-bath-in/7592761100.html,1900,500,san jose east,37.328498,-121.804731,1,1.0,0.0,3,2,0,1,0,0,0,0,0,San Jose,95148,California,None
53,https://sfbay.craigslist.org/sby/apa/d/san-jose-le-mirador-senior-apartments/7592368716.html,1979,579,san jose south,37.243043,-121.877264,1,1.0,2.0,0,1,0,0,0,1,0,0,0,San Jose,95120,California,None
54,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sunny-2br-apt-with/7592251241.html,3195,865,inner richmond,37.783675,-122.459034,2,1.0,2.0,2,2,0,0,0,0,0,0,0,San Francisco,94118,California,Jordan Park
55,https://sfbay.craigslist.org/eby/apa/d/fremont-frost-free-refrigerators/7590215030.html,2250,585,fremont / union city / newark,37.5308,-121.9712,1,1.0,2.0,3,1,0,0,0,0,1,1,1,Fremont,94538,California,None
56,https://sfbay.craigslist.org/eby/apa/d/fremont-spacious-walk-in-closets/7592727662.html,4435,1246,fremont / union city / newark,37.561518,-121.967721,2,2.0,2.0,5,4,1,1,0,0,1,1,1,Fremont,94536,California,None
57,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-polk-st-location-in/7587036486.html,2895,600,lower nob hill,37.789701,-122.419853,1,1.0,2.0,5,4,0,0,0,0,0,0,0,San Francisco,94164,California,Lower Nob Hill
58,https://sfbay.craigslist.org/nby/apa/d/fulton-designer-bedrm-in-great-location/7587167910.html,3800,1800,santa rosa,38.474,-122.7675,4,2.5,6.0,5,4,0,1,0,0,0,1,1,Santa Rosa,95403,California,None
59,https://sfbay.craigslist.org/sby/apa/d/san-jose-move-in-ready-studio-move-in/7591707698.html,1709,382,san jose west,37.3108,-121.9623,0,1.0,2.0,3,1,0,1,0,0,0,0,0,San Jose,95117,California,None
60,https://sfbay.craigslist.org/sby/apa/d/san-jose-2b1b-great-view-wood-floors-ac/7592246649.html,2920,918,san jose downtown,37.353364,-121.894846,2,1.0,2.0,1,4,1,1,0,0,0,1,1,San Jose,95112,California,None
61,https://sfbay.craigslist.org/eby/apa/d/pleasanton-1000-off-upfront-lets-move/7591621785.html,2586,783,dublin / pleasanton / livermore,37.6658,-121.8755,1,1.0,2.0,3,4,0,0,0,0,0,1,1,Pleasanton,94566,California,None
62,https://sfbay.craigslist.org/pen/apa/d/san-mateo-remodeled-bedroom-bath/7592161023.html,3380,1150,san mateo,37.565535,-122.316928,2,1.0,2.0,5,4,0,0,0,0,0,0,0,San Mateo,94402,California,None
63,https://sfbay.craigslist.org/eby/apa/d/fremont-special-price-units-with-up-to/7592195404.html,2399,734,fremont / union city / newark,37.557722,-121.971875,1,1.0,2.0,3,4,1,0,0,0,0,1,1,Fremont,94536,California,None
64,https://sfbay.craigslist.org/pen/apa/d/san-mateo-the-russell-bedroom-call-for/7592247784.html,5124,1104,san mateo,37.5395,-122.2998,2,2.0,2.0,4,4,1,1,0,0,1,1,1,San Mateo,94403,California,None
65,https://sfbay.craigslist.org/sby/apa/d/san-jose-perfect-786-sqft-1x1-apt-home/7592560510.html,2812,786,san jose downtown,37.340351,-121.894413,1,1.0,2.0,4,4,1,1,0,0,1,1,1,San Jose,95110,California,Saint James Square Historic District
66,https://sfbay.craigslist.org/eby/apa/d/el-cerrito-vaulted-ceilings-extra/7589074830.html,2790,1150,albany / el cerrito,37.9156,-122.2985,2,2.0,2.0,3,4,0,0,0,1,1,1,1,El Cerrito,94530,California,None
67,https://sfbay.craigslist.org/eby/apa/d/fremont-refrigerator-energy-efficient/7592895916.html,2750,850,fremont / union city / newark,37.571035,-122.010272,2,2.0,2.0,3,4,0,1,0,0,1,1,1,Fremont,94536,California,None
68,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-built-in-shelving/7592548206.html,2258,790,concord / pleasant hill / martinez,37.957477,-122.055385,1,1.0,2.0,4,4,0,1,0,0,0,1,1,Pleasant Hill,94523,California,None
69,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-cute-bedroom-bathroom/7590629091.html,3000,1105,concord / pleasant hill / martinez,37.948191,-122.053814,3,1.0,6.0,5,3,0,0,0,1,0,0,0,Pleasant Hill,94523,California,Sherman Acres
70,https://sfbay.craigslist.org/sby/apa/d/san-jose-2bed-2bath-luxury-apartment/7592516284.html,3099,1060,san jose downtown,37.309994,-121.917971,2,2.0,2.0,4,4,0,0,0,0,0,0,0,San Jose,95126,California,Fruitdale
71,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-the-bend-fitness-center/7592542976.html,3880,1020,bayview,37.724869,-122.394519,2,2.0,2.0,4,4,0,0,0,1,1,1,1,San Francisco,94134,California,None
72,https://sfbay.craigslist.org/eby/apa/d/san-leandro-500-off-move-ins-renovated/7592892689.html,2205,600,san leandro,37.7024,-122.124,1,1.0,2.0,3,4,0,0,0,1,0,0,0,San Leandro,94578,California,None
73,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-stunning-bedroom-bathroom/7592598003.html,2425,885,concord / pleasant hill / martinez,37.961862,-122.096922,2,1.0,2.0,3,1,0,1,0,0,0,1,1,Martinez,94553,California,Virginia Hills
74,https://sfbay.craigslist.org/eby/apa/d/vallejo-additional-storage-space/7592896233.html,1865,669,vallejo / benicia,38.125815,-122.22422,1,1.0,2.0,3,4,0,1,0,0,0,1,1,Vallejo,94591,California,None
75,https://sfbay.craigslist.org/eby/apa/d/oakland-spacious-remodeled-bedroom/7588494843.html,2150,700,oakland lake merritt / grand,37.822727,-122.25638,1,1.0,2.0,5,2,0,0,0,0,0,1,0,Oakland,94609,California,Broadway Auto Row
76,https://sfbay.craigslist.org/sby/apa/d/mountain-view-2x2-apt-in-mountain-view/7592383906.html,4494,1030,mountain view,37.388274,-122.084595,2,2.0,2.0,4,4,1,1,0,0,1,1,1,Mountain View,94039,California,None
77,https://sfbay.craigslist.org/pen/apa/d/san-mateo-move-right-now-get-two-free/7592680219.html,3307,976,foster city,37.569135,-122.265678,2,1.5,2.0,3,4,0,0,0,0,0,1,1,Foster City,94404,California,None
78,https://sfbay.craigslist.org/eby/apa/d/san-ramon-come-to-highlands-point-your/7588036703.html,2650,1102,danville / san ramon,37.7636,-121.9155,2,2.0,2.0,0,4,0,1,0,0,0,1,1,San Ramon,94582,California,None
79,https://sfbay.craigslist.org/pen/apa/d/pacifica-light-and-spacious-bd-1bth/7592690447.html,2195,690,san bruno,37.636965,-122.462848,1,1.0,2.0,3,1,0,0,0,0,0,1,1,San Bruno,94066,California,None
80,https://sfbay.craigslist.org/eby/apa/d/pleasanton-make-park-hacienda-your-new/7592893090.html,2420,796,dublin / pleasanton / livermore,37.69893,-121.894589,1,1.0,2.0,3,4,0,1,0,1,0,1,1,Pleasanton,94588,California,None
81,https://sfbay.craigslist.org/eby/apa/d/alameda-cozy-1x1-apt-2nd-floor-gated/7592886930.html,1999,700,alameda,37.777571,-122.280941,1,1.0,2.0,1,1,0,0,0,0,0,1,1,Alameda,94501,California,Woodstock
82,https://sfbay.craigslist.org/eby/apa/d/walnut-creek-walk-in-closets-full/7590213248.html,3454,949,walnut creek,37.905192,-122.063467,2,2.0,2.0,5,4,0,0,0,1,0,0,0,Walnut Creek,94596,California,None
83,https://sfbay.craigslist.org/pen/apa/d/menlo-park-beautiful-newly-renovated/7592875508.html,3095,800,menlo park,37.453038,-122.181875,1,1.0,2.0,3,4,0,0,0,1,0,1,1,Menlo Park,94025,California,None
84,https://sfbay.craigslist.org/eby/apa/d/fremont-br-single-family-house-at-the/7589920557.html,3100,1150,fremont / union city / newark,37.55543,-122.023231,3,1.0,6.0,5,4,0,0,0,1,0,0,0,Fremont,94560,California,None
85,https://sfbay.craigslist.org/eby/apa/d/hayward-apply-same-day-for-waived-app/7591611163.html,2195,800,hayward / castro valley,37.698078,-122.080874,1,1.0,2.0,1,1,0,0,0,0,0,1,0,Castro Valley,94546,California,None
86,https://sfbay.craigslist.org/pen/apa/d/san-mateo-business-center-stylish/7592707692.html,2705,680,san mateo,37.543711,-122.28423,1,1.0,2.0,0,4,1,0,0,0,0,1,1,San Mateo,94403,California,None
87,https://sfbay.craigslist.org/sby/apa/d/san-jose-bedroom-baths-accepting/7585235785.html,2453,1161,san jose south,37.268649,-121.820348,3,2.0,2.0,3,4,0,1,0,0,0,0,0,San Jose,95111,California,Edenvale
88,https://sfbay.craigslist.org/eby/apa/d/concord-modern-living-lease-now-in-our/7591484949.html,2095,700,concord / pleasant hill / martinez,37.97125,-122.041176,1,1.0,2.0,3,1,0,0,0,0,0,0,0,Concord,94520,California,None
89,https://sfbay.craigslist.org/eby/apa/d/fremont-open-house-this-weekend-reduced/7592682009.html,3200,1106,fremont / union city / newark,37.557722,-121.971875,2,2.0,2.0,0,4,1,0,0,0,0,1,1,Fremont,94536,California,None
90,https://sfbay.craigslist.org/eby/apa/d/berkeley-gas-range-washer-and-dryer-in/7592539888.html,4503,827,berkeley,37.87019,-122.269647,2,1.0,2.0,5,4,1,1,0,1,1,1,1,Berkeley,94704,California,Downtown Berkeley
91,https://sfbay.craigslist.org/eby/apa/d/port-costa-at-last-this-is-what-youve/7592243279.html,2498,909,vallejo / benicia,38.0685,-122.1614,2,1.0,2.0,3,1,0,0,0,0,0,1,1,Benicia,94510,California,None
92,https://sfbay.craigslist.org/eby/apa/d/pleasanton-one-month-free-on-selected/7591892433.html,2816,770,dublin / pleasanton / livermore,37.6658,-121.8755,2,2.0,2.0,3,1,0,0,0,0,0,1,1,Pleasanton,94566,California,None
93,https://sfbay.craigslist.org/eby/apa/d/dublin-green-community-stainless-steel/7588086771.html,2425,671,dublin / pleasanton / livermore,37.7166,-121.9226,1,1.0,2.0,3,4,0,0,0,1,0,0,0,Dublin,94568,California,None
94,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-charming-renovated/7592765482.html,1795,356,nob hill,37.789794,-122.413423,0,1.0,2.0,0,2,0,0,0,0,0,1,1,San Francisco,94108,California,Lower Nob Hill
95,https://sfbay.craigslist.org/eby/apa/d/el-cerrito-bd-ba-reserved-parking/7590139586.html,1995,672,emeryville,37.9156,-122.2985,1,1.0,2.0,3,2,0,0,0,0,0,1,1,El Cerrito,94530,California,None
96,https://sfbay.craigslist.org/eby/apa/d/vallejo-2b-2b-flexible-lease-terms/7590474257.html,1962,1102,vallejo / benicia,38.1053,-122.2474,2,2.0,2.0,1,4,0,0,0,1,0,0,0,Vallejo,94590,California,None
97,https://sfbay.craigslist.org/sby/apa/d/san-jose-public-transportation-minutes/7592728882.html,3050,978,san jose south,37.311843,-121.805013,2,2.0,2.0,3,4,0,0,0,1,0,1,1,San Jose,95121,California,None
98,https://sfbay.craigslist.org/sby/apa/d/santa-clara-santa-clara-2br-apt-luxury/7587850752.html,2795,876,santa clara,37.340265,-121.986478,2,1.0,2.0,3,1,0,0,0,1,0,1,1,Santa Clara,95051,California,None
99,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-close-to-all-the-best-that/7590415907.html,2295,700,sunnyvale,37.36249,-122.028659,1,1.0,2.0,3,2,0,0,0,0,0,0,0,Sunnyvale,94087,California,None
100,https://sfbay.craigslist.org/sby/apa/d/san-jose-professional-onsite-management/7592297816.html,3204,950,san jose south,37.274189,-121.846965,2,2.0,2.0,3,4,1,1,0,0,1,1,1,San Jose,95136,California,None
101,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-gym-storage-closet-available/7592378280.html,2895,930,sunnyvale,37.353955,-122.016008,2,2.0,2.0,3,4,0,1,0,0,0,1,1,Sunnyvale,94087,California,None
102,https://sfbay.craigslist.org/pen/apa/d/mountain-view-spacious-bed-bath/7592700976.html,4995,1507,mountain view,37.395209,-122.098837,2,2.0,2.0,0,4,1,0,0,1,0,1,1,Mountain View,94040,California,None
103,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-bed-front-loading-washer-and/7584294072.html,3440,1257,santa rosa,38.413714,-122.711845,2,2.0,2.0,3,4,0,0,0,1,0,0,0,Santa Rosa,95404,California,None
104,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-great-location/7582589914.html,4750,1000,marina / cow hollow,37.796279,-122.441852,1,1.0,2.0,5,1,0,0,0,0,0,1,1,San Francisco,94123,California,Cow Hollow
105,https://sfbay.craigslist.org/eby/apa/d/hayward-on-site-maintenance-off-street/7592542910.html,2750,1000,hayward / castro valley,37.652216,-122.085186,2,2.0,2.0,3,1,0,0,0,1,1,1,1,Hayward,94544,California,None
106,https://sfbay.craigslist.org/pen/apa/d/palo-alto-3200-for-2x1-new-stainless/7592535463.html,3200,801,palo alto,37.418,-122.1274,2,1.0,2.0,3,1,0,0,0,0,0,0,0,Palo Alto,94306,California,Ventura
107,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-move-into-this-open-unit/7582571084.html,2305,670,concord / pleasant hill / martinez,37.954,-122.0737,1,1.0,2.0,3,4,0,0,0,0,0,1,1,Pleasant Hill,94523,California,Gregory Gardens
108,https://sfbay.craigslist.org/eby/apa/d/concord-laundry-facilities-short-term/7592377502.html,2445,1060,concord / pleasant hill / martinez,37.954773,-122.022555,2,1.0,2.0,3,4,0,1,0,0,0,1,1,Concord,94518,California,None
109,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-glass-enclosed-shower/7584856317.html,4398,1081,potrero hill,37.757489,-122.394746,2,2.0,2.0,5,4,1,0,0,0,1,1,1,San Francisco,94107,California,Potrero Hill
110,https://sfbay.craigslist.org/eby/apa/d/oakland-showing-now-stunning-spacious/7591549781.html,2350,700,oakland lake merritt / grand,37.798149,-122.246633,2,1.0,2.0,1,1,0,0,0,0,0,1,1,Oakland,94606,California,San Antonio
111,https://sfbay.craigslist.org/eby/apa/d/emeryville-cable-ready-public/7592381268.html,2753,788,emeryville,37.831274,-122.280394,1,1.0,2.0,4,4,0,0,0,0,0,1,1,Emeryville,94608,California,None
112,https://sfbay.craigslist.org/eby/apa/d/oakland-march-move-ins-up-to-months/7592273803.html,3729,1039,oakland lake merritt / grand,37.78766,-122.256199,2,2.0,2.0,3,4,1,0,0,1,0,1,1,Oakland,94606,California,None
113,https://sfbay.craigslist.org/eby/apa/d/fremont-led-community-lighting-ceiling/7592609360.html,2995,944,fremont / union city / newark,37.562156,-121.978966,2,1.5,2.0,3,1,0,0,0,0,0,1,1,Fremont,94536,California,None
114,https://sfbay.craigslist.org/eby/apa/d/concord-coming-available-soon-1br-1bth/7592388048.html,1850,650,concord / pleasant hill / martinez,37.969422,-122.037173,1,1.0,2.0,3,1,0,0,0,1,0,0,0,Concord,94520,California,None
115,https://sfbay.craigslist.org/sby/apa/d/santa-clara-fully-renovated-kitchen/7592719889.html,3083,1070,santa clara,37.348655,-121.994158,2,2.0,2.0,3,4,0,0,0,1,0,1,1,Santa Clara,95051,California,None
116,https://sfbay.craigslist.org/eby/apa/d/pleasanton-one-month-free-call-today/7592198672.html,1995,559,dublin / pleasanton / livermore,37.66273,-121.78176,1,1.0,2.0,3,1,0,0,0,1,0,0,0,Livermore,94550,California,None
117,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-onsite-recycling-visa/7592726738.html,2305,900,concord / pleasant hill / martinez,37.956503,-122.060773,2,1.0,2.0,1,4,1,0,0,0,0,1,1,Pleasant Hill,94523,California,Ellinwood
118,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-online-payments-available/7592927142.html,4202,1000,potrero hill,37.761324,-122.38864,2,2.0,2.0,0,4,1,1,0,0,1,1,1,San Francisco,94107,California,Dogpatch
